index,Target,RandomForestClassifier,AdaBoostClassifier,GradientBoostingClassifier,LogisticRegression,KNeighborsClassifier,GaussianNB
4443,0.0,0.04,0.48,0.04,0.04,0.04,0.3
4213,0.0,0.05,0.48,0.06,0.06,0.04,0.64
5516,0.0,0.03,0.48,0.01,0.06,0.0,0.53
4481,1.0,0.1,0.49,0.41,0.08,0.13,0.73
842,0.0,0.05,0.48,0.07,0.04,0.09,0.5
874,1.0,0.06,0.48,0.09,0.03,0.13,0.25
443,0.0,0.18,0.5,0.49,0.09,0.61,0.81
137,0.0,0.12,0.49,0.09,0.1,0.0,0.57
4720,0.0,0.03,0.37,0.02,0.04,0.0,0.0
1588,0.0,0.04,0.48,0.03,0.04,0.0,0.26
3752,0.0,0.03,0.48,0.01,0.03,0.0,0.36
933,0.0,0.04,0.48,0.02,0.05,0.09,0.06
5436,0.0,0.02,0.38,0.01,0.03,0.0,0.0
5156,0.0,0.04,0.38,0.03,0.01,0.0,0.0
4133,0.0,0.03,0.48,0.01,0.07,0.13,0.38
4085,0.0,0.03,0.48,0.01,0.02,0.0,0.09
482,0.0,0.04,0.48,0.06,0.02,0.0,0.0
2162,0.0,0.04,0.48,0.03,0.04,0.04,0.48
2254,0.0,0.16,0.49,0.2,0.13,0.22,0.73
195,0.0,0.05,0.48,0.03,0.06,0.04,0.25
1502,0.0,0.05,0.48,0.02,0.04,0.0,0.0
2868,1.0,0.04,0.48,0.02,0.04,0.0,0.2
1559,0.0,0.11,0.49,0.14,0.06,0.09,0.75
2755,0.0,0.04,0.47,0.02,0.03,0.0,0.22
1836,0.0,0.09,0.49,0.05,0.09,0.0,0.63
2693,0.0,0.06,0.48,0.09,0.06,0.04,0.59
888,0.0,0.05,0.48,0.08,0.05,0.09,0.56
1101,0.0,0.03,0.47,0.02,0.02,0.0,0.0
1238,0.0,0.05,0.49,0.05,0.03,0.0,0.0
532,0.0,0.05,0.48,0.04,0.06,0.09,0.5
1752,0.0,0.07,0.49,0.06,0.07,0.09,0.64
5824,0.0,0.03,0.47,0.01,0.06,0.0,0.5
1169,0.0,0.1,0.49,0.09,0.07,0.0,0.76
2609,0.0,0.04,0.48,0.03,0.05,0.09,0.31
3839,0.0,0.06,0.48,0.06,0.05,0.04,0.42
1907,0.0,0.17,0.49,0.27,0.12,0.26,0.77
1448,0.0,0.05,0.48,0.02,0.06,0.09,0.35
5768,0.0,0.03,0.47,0.01,0.06,0.0,0.51
1439,0.0,0.04,0.47,0.01,0.04,0.0,0.17
4154,0.0,0.12,0.49,0.16,0.08,0.17,0.35
2322,0.0,0.03,0.47,0.02,0.03,0.0,0.02
6307,0.0,0.03,0.47,0.01,0.06,0.0,0.5
2952,0.0,0.05,0.48,0.04,0.05,0.0,0.58
433,0.0,0.04,0.48,0.04,0.02,0.0,0.01
4033,0.0,0.06,0.48,0.04,0.06,0.04,0.64
4595,0.0,0.03,0.48,0.02,0.02,0.04,0.02
3287,0.0,0.05,0.48,0.08,0.06,0.09,0.01
3683,0.0,0.05,0.48,0.04,0.05,0.04,0.61
5546,0.0,0.03,0.47,0.01,0.06,0.0,0.5
2300,0.0,0.08,0.49,0.06,0.13,0.09,0.8
2234,0.0,0.17,0.49,0.25,0.13,0.22,0.73
3911,0.0,0.03,0.48,0.03,0.02,0.0,0.01
